6.51051e-17,1.06328
-0.494132,0.941489
-0.875064,0.604013
-1.05553,0.128164
-0.994186,-0.377045
-0.705086,-0.795878
-0.25446,-1.03238
0.25446,-1.03238
0.705086,-0.795878
0.994186,-0.377045
1.05553,0.128164
0.875064,0.604013
0.494132,0.941489
